,name,full_text,date,url
135,Andrew Tate,"They control what you hear to control what you think. 

All of the heroes of the past would have been “banned”

What does this tell you?

@rumblevideo 

https://t.co/TM95waJGBm https://t.co/xV3zUBsUft",2022-12-17T15:22:27.000Z,https://twitter.com/Cobratate/status/1604134938227666944
136,Andrew Tate,Why am I not surprised https://t.co/6Vni3oCGMF,2022-12-17T13:30:08.000Z,https://twitter.com/Cobratate/status/1604106674188558336
137,Andrew Tate,"Make your ancestors proud

Watch the full EM episode here:
https://t.co/LELFNW0eTU https://t.co/SSFSe8h94f",2022-12-17T12:57:31.000Z,https://twitter.com/Cobratate/status/1604098464907943937
138,Andrew Tate,"Be yourself. 

Everyone else is taken.",2022-12-17T12:01:48.000Z,https://twitter.com/Cobratate/status/1604084443957923840
139,Andrew Tate,"This is what people dont understand.

Broke people dont have anything.

Those in the middle try and have as much stuff as possible.

And the truly wealthy dont ""have"" anything.",2022-12-17T08:54:35.000Z,https://twitter.com/Cobratate/status/1604037331115196416
140,Andrew Tate,"These pussies were scared of Covid but they ""wouldnt be afraid"" If feral internet psychopaths has exact locations.

Any normal person would be uncomfortable with this, let alone someone at Elons echelon.

This is fake outrage garbage.

Leave those accounts PERMA banned.",2022-12-16T18:23:49.000Z,https://twitter.com/Cobratate/status/1603818193008480256
141,Andrew Tate,"The falsely virtuous saying that @elonmusk should accept REAL TIME doxxing are disingenuous clowns.

They would panic absolutely if they were the richest most important man alive and their enemies had REAL TIME info.

Physical safety is NUMBER ONE priority.

Elon is right to ban.",2022-12-16T18:20:23.000Z,https://twitter.com/Cobratate/status/1603817328818389003
142,Andrew Tate,@adinross https://t.co/vSKXfAJ5sw,2022-12-16T08:03:13.000Z,https://twitter.com/Cobratate/status/1603662012885528576
143,Andrew Tate,"Marriage counselling doesnt work.

The second that’s the only opinion - leave.

Women don’t respect men who can’t fix problems.

Sitting and whining to some old frail idiot to fix the problems of the relationship will only make her respect you even less.",2022-12-16T07:25:15.000Z,https://twitter.com/Cobratate/status/1603652458017873922
144,Andrew Tate,"Bro you told your own son to get the vaccine to play baseball.

Its amazing how every single vax and mask cuck is now a tough guy.

Me and T were DAY ONE against this, ALL of you dudes cucked.

ALL. I remember reading all of it in disgust.",2022-12-15T19:37:25.000Z,https://twitter.com/Cobratate/status/1603474325801246721
145,Andrew Tate,"If you think your woman really loves you.

Let her catch you cheating and see if she stays.",2022-12-15T14:20:33.000Z,https://twitter.com/Cobratate/status/1603394586885652481
146,Andrew Tate,"Ghengis Khan had endless woman and 200 children as reward for conquest.

I am the most searched man on the planet.

I have conquered Earth.

I am the highest status male on the planet.

Females do not expect loyalty from me.

They only expect that of lesser men.",2022-12-15T14:20:12.000Z,https://twitter.com/Cobratate/status/1603394496020062209
147,Andrew Tate,It’s because im black. https://t.co/anCsWLYvjN,2022-12-15T10:14:58.000Z,https://twitter.com/Cobratate/status/1603332783317078016
148,Andrew Tate,"I’m just going to come out and say the truth because everyone else is afraid. 

#HarryandMeganNetflix https://t.co/Exrxk1nGeL",2022-12-15T10:08:57.000Z,https://twitter.com/Cobratate/status/1603331268913004545
149,Andrew Tate,Back to work @AOC,2022-12-15T09:57:09.000Z,https://twitter.com/Cobratate/status/1603328300180447232
150,Andrew Tate,Join the revolution: https://t.co/P0AAPg5JIC,2022-12-15T08:46:52.000Z,https://twitter.com/Cobratate/status/1603310611609407489
151,Andrew Tate,.@adinross https://t.co/QmwvFRnjme,2022-12-15T08:42:19.000Z,https://twitter.com/Cobratate/status/1603309465578737665
152,Andrew Tate,What colour is your prayer mat?,2022-12-14T18:58:47.000Z,https://twitter.com/Cobratate/status/1603102218814717957
153,Andrew Tate,"I was having a cigar with Steven Seagal last week and he told me Van Damme was a sell-out cuck bitch who sucked off half of Hollywood.

ALWAYS listen to Seagal. https://t.co/iTeZbMzs7v",2022-12-14T15:44:09.000Z,https://twitter.com/Cobratate/status/1603053237636046850
154,Andrew Tate,"Eco activist?

Ohhhh. You mean BUMBACLART.",2022-12-14T15:41:20.000Z,https://twitter.com/Cobratate/status/1603052528823828481
155,Andrew Tate,If they kill me I love you all.,2022-12-14T15:24:08.000Z,https://twitter.com/Cobratate/status/1603048197433315331
156,Andrew Tate,"You must develop the demon hand but retain a soft heart. 

Demon hand and demon heart is a threat to the world.

Soft hand and soft heart is a useless man.

But a demon hand with a soft heart - 

The ability to kill, but the decision NOT too.

THIS is how good men live.",2022-12-14T14:41:02.000Z,https://twitter.com/Cobratate/status/1603037351235698688
157,Andrew Tate,Wifey,2022-12-14T14:16:12.000Z,https://twitter.com/Cobratate/status/1603031104188997633
158,Andrew Tate,"If a girl follows me and shes hot and I see a SINGLE picture of her in a private jet its BLOCK.

Women cant afford jets. Women are all brokies.

Why are you flying around on some mans jet?

You should have been a virgin when I met you.

HARAM.",2022-12-14T13:58:37.000Z,https://twitter.com/Cobratate/status/1603026678904770561
159,Andrew Tate,"The Matrix offered me money to sell my soul and aid the devil.

I refused. 

They found a man with massive influence who also has genuine moral character and lives true to god.

So they attempted to cancel me.

They failed.

Soon they will try and kill me.",2022-12-14T13:48:32.000Z,https://twitter.com/Cobratate/status/1603024141950541824
160,Andrew Tate,"The phrase “be like water” doesn’t only mean adapting to any situation. 

It means to be immensely powerful when directed, 

extremely cost-intensive for your enemies to contain, 

to be beautiful when calm 

and feared when angry. 

To be absolutely necessary for LIFE.",2022-12-14T13:46:07.000Z,https://twitter.com/Cobratate/status/1603023530785996808
161,Andrew Tate,Even @BorisJohnson knows who the real leader of the UK is. https://t.co/wJpaXl62vC,2022-12-14T10:17:23.000Z,https://twitter.com/Cobratate/status/1602971001637462016
162,Andrew Tate,"You get songs stuck in your head. 

I get ideas stuck in my head. 

Do you understand?",2022-12-14T09:03:31.000Z,https://twitter.com/Cobratate/status/1602952413438431232
163,Andrew Tate,"Is @LoganPaul  an agent of the matrix.

Is he a sell out bitch, who only says what the woke cuck agenda want him to say",2022-12-14T07:52:44.000Z,https://twitter.com/Cobratate/status/1602934600421949440
164,Andrew Tate,"Mikes smart enough to know how bad they looked and is sorry.

They lost all credibility as agents of the Matrix and Mike wants to back away from that. Fair and smart. 

Logan is too stupid to read the room and understand he made a fool of himself, so continues being a fool. 🤡",2022-12-14T07:49:15.000Z,https://twitter.com/Cobratate/status/1602933724651589632
165,Andrew Tate,"Logan calls me gay as an insult, then says Im homophobic.

Logan (white as snow) calls a mixed race man Racist.

Logan is genuinely an idiot. Not even trying to internet beef. 

Hes clearly just low IQ.

Theres a reason everyone laughs at him.

Steroids fried his brain.",2022-12-14T07:47:19.000Z,https://twitter.com/Cobratate/status/1602933236300099584
166,Andrew Tate,. @adinross https://t.co/PpfCxp9ffr,2022-12-14T06:21:54.000Z,https://twitter.com/Cobratate/status/1602911741784080385
167,Andrew Tate,"Every period of history had men who conquered the known world.

Men with undeniable superiority over their peers.

Names spoken across the globe.

These men owned culture.

Genghis Khan
Atilla The Hun

You are witnessing the modern day equivalent in his prime.

Andrew Tate.",2022-12-14T06:14:29.000Z,https://twitter.com/Cobratate/status/1602909874719014914
168,Andrew Tate,"Reading books is for losers who are afraid to learn from life. 

So they try and learn from the life OTHERS have lived. 

But you never REALLY learn unless you lived it. 

You must feel it to believe it. 

Books are a total waste of time.

Education for cowards.",2022-12-13T16:28:29.000Z,https://twitter.com/Cobratate/status/1602702007181185028
169,Andrew Tate,"Action and contentment

Watch the full EM episode here:
https://t.co/LELFNW0eTU https://t.co/Eosow3AmRK",2022-12-13T15:13:37.000Z,https://twitter.com/Cobratate/status/1602683163192528898
170,Andrew Tate,"“Fortune favors the bold”

It’s absolutely true.",2022-12-13T14:53:37.000Z,https://twitter.com/Cobratate/status/1602678131617325060
171,Andrew Tate,MashAllah https://t.co/vOueWu3QiO,2022-12-13T12:51:00.000Z,https://twitter.com/Cobratate/status/1602647274005438466
172,Andrew Tate,"ACT HARDER. 

LIVE HARDER.",2022-12-13T09:19:47.000Z,https://twitter.com/Cobratate/status/1602594117401382912
173,Andrew Tate,"BE SAVAGE in your approach towards what you want in life.

No more cowardly attempts.

Fully on, not half on.",2022-12-12T17:01:45.000Z,https://twitter.com/Cobratate/status/1602347988952678403
174,Andrew Tate,wifey,2022-12-12T15:54:28.000Z,https://twitter.com/Cobratate/status/1602331057801535488
175,Andrew Tate,Why is it that everyone who worked for the Obama Whitehouse is evil and low IQ?,2022-12-12T14:57:40.000Z,https://twitter.com/Cobratate/status/1602316762229477376
176,Andrew Tate,"I thank God my life was shit. 

It makes having a great life so much better. 

There is no light without dark.

I live the best life a young strong man can possibly live.",2022-12-12T13:26:43.000Z,https://twitter.com/Cobratate/status/1602293874365431809
177,Andrew Tate,"My thoughts are not cloned

Watch the full EM episode here:
https://t.co/LELFNW0eTU https://t.co/tEaJgC9G7v",2022-12-12T12:26:16.000Z,https://twitter.com/Cobratate/status/1602278661259919361
178,Andrew Tate,Bigot,2022-12-12T11:26:06.000Z,https://twitter.com/Cobratate/status/1602263519910502400
179,Andrew Tate,"Imagine having less than 10 children because youre a pussy bitch who doesnt have 4 wives.

Genetic failures.",2022-12-12T10:44:10.000Z,https://twitter.com/Cobratate/status/1602252968194998273
180,Andrew Tate,"It is your duty as a man to maintain your masculine edge.

All while having many kids to continue your legacy",2022-12-12T09:16:50.000Z,https://twitter.com/Cobratate/status/1602230989077549056
181,Andrew Tate,"Tate Crashes McLaren 765 LT VS Bugatti Chiron | Dubai Autodrome

Watch now:
https://t.co/rubF60hgDh https://t.co/kKdEVJF5K7",2022-12-11T20:04:18.000Z,https://twitter.com/Cobratate/status/1602031543605940224
182,Andrew Tate,"EMERGENCY MEETING - Ep. 8

Awakened Warrior

LIVE IN 10 MINS

Watch it here:
https://t.co/hdovsdGWtn https://t.co/ixZ8316uTG",2022-12-11T18:53:32.000Z,https://twitter.com/Cobratate/status/1602013731755626498
183,Andrew Tate,"What the Matrix wants you to believe

Watch the full EM episode here:
https://t.co/LELFNW0eTU https://t.co/M8CKLxGlmr",2022-12-11T15:44:08.000Z,https://twitter.com/Cobratate/status/1601966068725055488
184,Andrew Tate,wow jail.,2022-12-11T15:25:50.000Z,https://twitter.com/Cobratate/status/1601961464994172928
185,Andrew Tate,"Hard times are here.

There's no more easy money out there to take.

All the amateurs will be exposed.

This is the time to become a professional.

You only have two choices.

Learn more here:
https://t.co/8EUCQbL4Y0 https://t.co/3klwUUifzc",2022-12-11T14:35:36.000Z,https://twitter.com/Cobratate/status/1601948821004640259
186,Andrew Tate,Haram.,2022-12-11T13:21:42.000Z,https://twitter.com/Cobratate/status/1601930222256939009
187,Andrew Tate,"The kinda crap hippies say that sounds insightful but is utter garbage.

Animals literally shit on the floor and rip eachother apart.

Wait ok, we do the same in San Fran, bad example.

How about this.

Ive never seen a cow build a skyscraper. https://t.co/gfJ5LlkWEU",2022-12-11T12:54:51.000Z,https://twitter.com/Cobratate/status/1601923467238166536
188,Andrew Tate,"The real world has over 150,000 students.

Over 150,000 people are learning how to make money outside of the Matrix.

Join our revolution here: https://t.co/P0AAPg5JIC",2022-12-11T12:24:34.000Z,https://twitter.com/Cobratate/status/1601915846359764996
189,Andrew Tate,"Most people overestimate the time it takes to accomplish things.

You can accomplish what most people take years to do within months.

It's something you need to FEEL to believe.",2022-12-11T11:28:08.000Z,https://twitter.com/Cobratate/status/1601901643846815746
190,Andrew Tate,"Russian News mocks the USA. 

They understand exactly what’s going on. https://t.co/g9Z04wK5dk",2022-12-11T09:53:53.000Z,https://twitter.com/Cobratate/status/1601877927058370561
191,Andrew Tate,ok. specs shortly.,2022-12-10T16:33:09.000Z,https://twitter.com/Cobratate/status/1601616017138266113
192,Andrew Tate,"This poll will decide what I buy, for real.",2022-12-10T16:22:24.000Z,https://twitter.com/Cobratate/status/1601613309920567299
193,Andrew Tate,"Bored and feel like spending 3,000,000 on a car to match my Bugatti.",2022-12-10T16:21:51.000Z,https://twitter.com/Cobratate/status/1601613173882507264
194,Andrew Tate,"So @Forbes  are asking for financial details to add me to the billionaires list.

I am the most viewed man on the planet, the most respected masculine role model alive, I own the entire idea of masculinity.

Of course im worth a measly B.

You do not need paperwork. Feds.",2022-12-10T16:15:17.000Z,https://twitter.com/Cobratate/status/1601611520307531776
195,Andrew Tate,"Most people don’t believe it’s possible.

IT IS POSSIBLE

You can have EVERYTHING.

I’m reaching out to the few intelligent men out in the world who refuse to live anything less.",2022-12-10T16:14:30.000Z,https://twitter.com/Cobratate/status/1601611321287798784
196,Andrew Tate,"You can’t resist enslavement when you’re broke

Watch the full EM episode here:
https://t.co/LELFNW0MJs https://t.co/Fst8R2ioDz",2022-12-10T12:20:12.000Z,https://twitter.com/Cobratate/status/1601552358517137410
197,Andrew Tate,"If youre black and gay and break laws abroad - theyll get you out.

If youre white and straight and serve your country - they let you rot.

Youre simply the wrong demographic to please the culture masters.

ALL white soldiers and spies, quit immediately.

I would.",2022-12-10T12:17:43.000Z,https://twitter.com/Cobratate/status/1601551734803140613
198,Andrew Tate,"Everything you do CREATES a change in the Universe.

Yet most of you have been programmed to use this TRUTH against your best interest.",2022-12-10T11:37:53.000Z,https://twitter.com/Cobratate/status/1601541711440011264
199,Andrew Tate,"Everybody who is pro degeneracy is also pro vaccine. 

Vaccine = degenerate.",2022-12-10T09:20:38.000Z,https://twitter.com/Cobratate/status/1601507170830684160
200,Andrew Tate,"US #journalist #GrantWahl who was kicked out of a stadium in QATAR for this t-shirt has been found dead, after the Netherlands vs. Argentina game. https://t.co/MC2leZ4WPx",2022-12-10T08:48:19.000Z,https://twitter.com/Cobratate/status/1601499035575017472
201,Andrew Tate,Hey guys ive been thinking long and hard and seeing how all the antivaxxers are suffering severe illness and death ive decided to get my 7 covid vaccines.,2022-12-09T18:18:59.000Z,https://twitter.com/Cobratate/status/1601280263178575872
202,Andrew Tate,My team is united against the demons.,2022-12-09T17:57:17.000Z,https://twitter.com/Cobratate/status/1601274801922113536
203,Andrew Tate,"Know very well when to be extremely cautious and when to be extremely brave. 

The problem with the modern “man” is he applies these two mindsets absolutely incorrectly. 

They apply the wrong mindset every single time. 

Society has programmed this way.",2022-12-09T17:25:18.000Z,https://twitter.com/Cobratate/status/1601266754319437825
204,Andrew Tate,GM. https://t.co/D1vBgDt5HW,2022-12-09T15:52:05.000Z,https://twitter.com/Cobratate/status/1601243292787957764
205,Andrew Tate,Life is Beautiful outside the Matrix https://t.co/4Sx97j7NCD,2022-12-09T14:47:30.000Z,https://twitter.com/Cobratate/status/1601227042397487104
206,Andrew Tate,I want my share so give me everything you have.,2022-12-09T13:49:28.000Z,https://twitter.com/Cobratate/status/1601212435871825921
207,Andrew Tate,"I don’t believe in motivation. 

I believe in divine purpose.",2022-12-09T13:28:34.000Z,https://twitter.com/Cobratate/status/1601207175749464066
208,Andrew Tate,"Everyone is influencing you to some degree

Watch the full EM episode here:
https://t.co/LELFNW0MJs https://t.co/gKhqqWG5qd",2022-12-09T12:39:10.000Z,https://twitter.com/Cobratate/status/1601194742892855298
209,Andrew Tate,Men go through so much pain that they will never talk about it because they know that nobody cares.,2022-12-09T09:12:00.000Z,https://twitter.com/Cobratate/status/1601142607794434048
210,Andrew Tate,A real brother always has your back.,2022-12-08T20:22:37.000Z,https://twitter.com/Cobratate/status/1600948989246861312
211,Andrew Tate,"Noticed a trend?

Its almost as losers/uglies hate me and winners/hotties love me.

Which team are you on? https://t.co/Ya2WQVPBLX",2022-12-08T18:31:40.000Z,https://twitter.com/Cobratate/status/1600921067844820992
212,Andrew Tate,"Escaping the Matrix is simply a matter of choice.

Have you decided to become free?

Everybody believes they would take the Red Pill if offered.

Well I am offering it to you, right now.

Will you see how deep the rabbit hole goes?

Look: https://t.co/P0AAPg5JIC",2022-12-08T15:30:20.000Z,https://twitter.com/Cobratate/status/1600875431670026241
213,Andrew Tate,Life is easy for the professional.,2022-12-08T15:18:14.000Z,https://twitter.com/Cobratate/status/1600872387968466946
214,Andrew Tate,"Females have an evolutionary distain for weakness.

Experiencing masculine frailty fills them with rage.

The weak man compensates by finding a focus for the females aggression, to avoid suffering it himself.

""Lets attack my family, please be nice to me""

#HarryandMeghanNetflix",2022-12-08T13:06:22.000Z,https://twitter.com/Cobratate/status/1600839200672473089
215,Andrew Tate,Top G Cars - Behind the scenes https://t.co/gk1l1jEeIg,2022-12-08T12:54:21.000Z,https://twitter.com/Cobratate/status/1600836176205971456
216,Andrew Tate,"Question your beliefs

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/VaPt6NHDar",2022-12-08T10:18:57.000Z,https://twitter.com/Cobratate/status/1600797070146740224
217,Andrew Tate,"It is my moral obligation to try and wake you all up. 

When my children ask what I did during the great enslavement, I can tell them I helped anyone who would listen.",2022-12-07T19:09:16.000Z,https://twitter.com/Cobratate/status/1600568141955874820
218,Andrew Tate,What will Christians do? Nothing.,2022-12-07T18:11:12.000Z,https://twitter.com/Cobratate/status/1600553526903463938
219,Andrew Tate,G https://t.co/cgJTE9hUNm,2022-12-07T18:01:06.000Z,https://twitter.com/Cobratate/status/1600550984773562368
220,Andrew Tate,"Money is an amplifier.

See a rich dork get out of a Lambo. Super dork.
See a huge mafia guy get out of a Lambo. Killer. 

Those who say money doesnt make you happy - were always miserable.

Those who were happy broke - are VERY happy rich.",2022-12-07T17:33:25.000Z,https://twitter.com/Cobratate/status/1600544018899030017
221,Andrew Tate,"The only reason I am better than you is because I've suffered more than you.

All I've ever known is pain. https://t.co/84km8AVWk4",2022-12-07T16:54:35.000Z,https://twitter.com/Cobratate/status/1600534247416242184
222,Andrew Tate,"Most men sleep fine knowing their dreams will remain dreams.

But some men, refuse to have anything less than everything

We will either live the life of our dreams or die trying.

Will you?

https://t.co/66QzUzFIBj https://t.co/6G3V8dSftf",2022-12-07T10:41:58.000Z,https://twitter.com/Cobratate/status/1600440473100857345
223,Andrew Tate,"Andrew Tate topped Google’s 2022 category for trending “who is …” questions. 

Most googled man alive.

I guess cancelling doesnt work on real Gs.

https://t.co/zt9tIHAurF",2022-12-07T09:29:25.000Z,https://twitter.com/Cobratate/status/1600422215144521733
224,Andrew Tate,"There is a small percentage of men in the world who want MORE.

Men who REFUSE to live a normal life, who REFUSE to be average or just above average.

Men who refuse to be anything less than SPECTACULAR.

There is a man out there who lives the life of YOUR dreams.",2022-12-06T22:55:09.000Z,https://twitter.com/Cobratate/status/1600262598691237888
225,Andrew Tate,"Isnt it amazing how the beautiful women are based and the ugly ones arnt.

https://t.co/kWAQOabQSz",2022-12-06T20:14:45.000Z,https://twitter.com/Cobratate/status/1600222230557782016
226,Andrew Tate,"Your life is what it’s like because of the influences you have.

You can’t NOT be influenced, but you can control what influences you.

DO YOU UNDERSTAND?",2022-12-06T17:06:37.000Z,https://twitter.com/Cobratate/status/1600174885266808833
227,Andrew Tate,"Physicality and mentality are linked

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/UkGLj0LGRC",2022-12-06T15:42:53.000Z,https://twitter.com/Cobratate/status/1600153814887038976
228,Andrew Tate,Top G Cars - Transfăgărășan https://t.co/YLrL12jSH9,2022-12-06T12:50:27.000Z,https://twitter.com/Cobratate/status/1600110420592939008
229,Andrew Tate,"Take time to actually analyze WHY you do the things you do

Look at every decision and every belief about the world you hold

Now, look at everyone who influenced those

Are they where you want to be?

Is that who you want to be like?",2022-12-06T11:13:18.000Z,https://twitter.com/Cobratate/status/1600085972691128320
230,Andrew Tate,I have truly conquered the world.,2022-12-06T06:14:57.000Z,https://twitter.com/Cobratate/status/1600010887540219904
231,Andrew Tate,Cute pink gloves. Defo battle hardened.,2022-12-05T21:13:20.000Z,https://twitter.com/Cobratate/status/1599874585280671745
232,Andrew Tate,"She’s on the front line right now and not an actor psyop convincing men there will be cuties at war instead of death.

She certainly didn’t go home to the warm directly after this. 

Guess all those videos of men dying in freezing mud are fake.

Look how clean her uniform is.",2022-12-05T21:12:46.000Z,https://twitter.com/Cobratate/status/1599874442817335299
233,Andrew Tate,"I’ve endured events that I remember and feel instant fear. 

ADRENALINE shocks my system. 

Then I pause. Remember I survived. 

And I can’t wipe the smile off my face. 

My memories are an indefatigable source of elation. 

Of relief. 

How could I ever be depressed?",2022-12-05T19:57:20.000Z,https://twitter.com/Cobratate/status/1599855459870986240
234,Andrew Tate,"You are being programmed.

You cannot stop it.

Everything you ARE stems from what you’ve experienced.

It’s an unstoppable force like Gravity.

You cannot stop the programming but,

YOU can CHOOSE what you hear and experience.

You can choose WHAT and WHO programs your mind.",2022-12-05T17:59:17.000Z,https://twitter.com/Cobratate/status/1599825753339617280
235,Andrew Tate,ok,2022-12-05T15:07:09.000Z,https://twitter.com/Cobratate/status/1599782434878341121
236,Andrew Tate,We’re on the move. https://t.co/8smPKk17NN,2022-12-05T14:29:14.000Z,https://twitter.com/Cobratate/status/1599772890236612609
237,Andrew Tate,"Why would you take one multi vitamin instead of the whole bottle like a champion?

Who dies from vitamins lol.

You want to be strong or not?",2022-12-05T13:08:27.000Z,https://twitter.com/Cobratate/status/1599752561422045184
238,Andrew Tate,"We’re all in the battle against the Matrix

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/9ml3gFZXNe",2022-12-05T10:17:17.000Z,https://twitter.com/Cobratate/status/1599709486565928961
239,Andrew Tate,"A man can be in the worst position and all he will say is “I’ll take care of it”

He might be flat broke with no hope, but that’s what he will say.

And might get grumpy but somehow he always finds a way.

Respect to all the real men out there that do the impossible daily.",2022-12-05T09:15:32.000Z,https://twitter.com/Cobratate/status/1599693946384678913
240,Andrew Tate,"SUPER YACHT FINALE - CROATIA TAKE OVER

Tate Confidential Ep. 166

WATCH NOW:
https://t.co/qmpVVorqQx https://t.co/BI5jv78ihi",2022-12-02T19:15:01.000Z,https://twitter.com/Cobratate/status/1598757649205559306
241,Andrew Tate,"You can fight the realities of the world and lose. 

Or you can accept them and become successful.

You decide.",2022-12-02T18:27:23.000Z,https://twitter.com/Cobratate/status/1598745659636604928
242,Andrew Tate,"Use all that drama and put it into work

Watch the full interview here:
https://t.co/Ta7znCsRu6 https://t.co/50QVeuNkHJ",2022-12-02T16:04:31.000Z,https://twitter.com/Cobratate/status/1598709708050661376
243,Andrew Tate,Some men are born with a fire inside of them https://t.co/eYWEeagMJm,2022-12-02T14:48:16.000Z,https://twitter.com/Cobratate/status/1598690518875213826
244,Andrew Tate,G,2022-12-02T13:40:40.000Z,https://twitter.com/Cobratate/status/1598673504404127745
245,Andrew Tate,Cowardice is the modern plague of man.,2022-12-02T12:50:04.000Z,https://twitter.com/Cobratate/status/1598660773353607170
246,Andrew Tate,"If you miss payment or have a low account score you're put in jail with this video.

Two weeks to improve, otherwise you are ejected back to the Matrix and perma banned.

You will NEVER be able to join again.

Losers get kicked out.

Winners stay inside of https://t.co/8EUCQbL4Y0 https://t.co/9tz3kYGcBY",2022-12-02T10:11:42.000Z,https://twitter.com/Cobratate/status/1598620916837146624
247,Andrew Tate,Girls genuinely shooting their shot with Top G saying they agree with all I say and im the last real man on earth and they wish men were like me to be rejected for having the vaccine.,2022-12-02T09:45:09.000Z,https://twitter.com/Cobratate/status/1598614235545755649
248,Andrew Tate,I dont sleep with vaccinated women.,2022-12-02T09:28:34.000Z,https://twitter.com/Cobratate/status/1598610061726810114
249,Andrew Tate,Shotokan https://t.co/TanEX3XDQm,2022-12-01T20:20:49.000Z,https://twitter.com/Cobratate/status/1598411820678652022
250,Andrew Tate,HARAM,2022-12-01T18:31:19.000Z,https://twitter.com/Cobratate/status/1598384263820644352
251,Andrew Tate,POV: You're the Top G https://t.co/KWi7JClcbm,2022-12-01T18:19:24.000Z,https://twitter.com/Cobratate/status/1598381265622863886
252,Andrew Tate,"The best thing about being a man:

You get to build your character from the ground up

Watch the full interview here:
https://t.co/Ta7znCbgCy https://t.co/cyEd0Yu0za",2022-12-01T17:28:06.000Z,https://twitter.com/Cobratate/status/1598368354552643586
253,Andrew Tate,Nobody hires bumbaclarts.,2022-12-01T15:05:19.000Z,https://twitter.com/Cobratate/status/1598332423359578114
254,Andrew Tate,G,2022-12-01T15:04:44.000Z,https://twitter.com/Cobratate/status/1598332274776449024
255,Andrew Tate,"My homes, Romania and UAE - both have national patriotic days on December 1st.

My birthday is December 1st.

Cosmic symmetry.

I state as a matter of absolute fact if you live in a country which celebrates itself on the same day you celebrate yourself you gain magical powers.",2022-12-01T13:43:08.000Z,https://twitter.com/Cobratate/status/1598311741137494016
256,Andrew Tate,#HappyBirthdayTopG https://t.co/rFMdz6CJZQ,2022-12-01T13:13:48.000Z,https://twitter.com/Cobratate/status/1598304355559829506
257,Andrew Tate,HARAM. https://t.co/fHLWDHIUzM,2022-12-01T12:38:36.000Z,https://twitter.com/Cobratate/status/1598295498183823360
258,Andrew Tate,"KNOW THIS. 

Not everybody will rise today. 

Some will die as they sleep. 

Most will rise and their day will be wasted. 

VERY FEW MEN WILL RISE AND SHINE. 

I do BOTH. 

Day after fucking day.

I never waste a conscious SECOND.",2022-12-01T08:59:16.000Z,https://twitter.com/Cobratate/status/1598240303340613632
259,Andrew Tate,Fajr,2022-12-01T01:26:54.000Z,https://twitter.com/Cobratate/status/1598126459155283968
260,Andrew Tate,"What did Neo do to end up arrested by the agents and threatened? 

Nothing. 

He was simply awake. 

And once they know that you know how the world works. 

They come for you.",2022-11-30T19:26:11.000Z,https://twitter.com/Cobratate/status/1598035684593643521
261,Andrew Tate,Top G has an addiction https://t.co/W1Me3Ev4jw,2022-11-30T18:34:21.000Z,https://twitter.com/Cobratate/status/1598022638462709760
262,Andrew Tate,"Lone wolves survive.

Packs thrive.

You have no connections, you have no powerful or skillful friends.

How do you expect to know what's happening all around you when you can only look one direction at a time?

Learn More:
https://t.co/66QzUzoFzj",2022-11-30T17:16:51.000Z,https://twitter.com/Cobratate/status/1598003134865244160
263,Andrew Tate,"Im organising flying my Bugatti from Dubai to Qatar, turning up to the world cup with a 25 man security team to make sure peasants dont touch the car - VIP box and a fat cuban.

Will yell at the players below telling them how to win.

Just put the ball in the net dummies.

#TopG",2022-11-30T17:03:13.000Z,https://twitter.com/Cobratate/status/1597999705979441152
264,Andrew Tate,G and the Top G https://t.co/90UXgRZk1N,2022-11-30T15:37:30.000Z,https://twitter.com/Cobratate/status/1597978132136415233
265,Andrew Tate,Make your last name mean something. Only a coward doesn’t care.,2022-11-30T14:35:59.000Z,https://twitter.com/Cobratate/status/1597962651543703553
266,Andrew Tate,"I will emerge from the dark roach-infested dungeon more ninja than ever before.

They cannot break me",2023-01-13T19:56:28.000Z,https://twitter.com/Cobratate/status/1613988369524002832
267,Andrew Tate,"Reality is self-constructed. 

In my world, I am in absolute control every second. 

Do you use this power?",2023-01-13T18:29:42.000Z,https://twitter.com/Cobratate/status/1613966532714848257
268,Andrew Tate,"Competence satisfies your soul as a man

Watch the full interview here: 
https://t.co/rS2vYKJull https://t.co/57fMcP2k9h",2023-01-13T15:33:17.000Z,https://twitter.com/Cobratate/status/1613922137500164096
269,Andrew Tate,Seeds of doubt grow into forests of inaction.,2023-01-13T14:15:14.000Z,https://twitter.com/Cobratate/status/1613902495415209984
270,Andrew Tate,It’s called clown world because there will always be a large part of the population who believe in the circus.,2023-01-13T10:58:39.000Z,https://twitter.com/Cobratate/status/1613853022106288184
271,Andrew Tate,"Pitch black surrounded by cockroaches.

Unable to sleep, I hunt in the dark.

I await daybreak to count my kills.",2023-01-12T20:34:04.000Z,https://twitter.com/Cobratate/status/1613635442498277379
272,Andrew Tate,"I don't believe in faking it before you make it.

There is nothing “fake” about belief.

You have to wait for the rest of the world to catch up with what you already know.

You have to see through time, act accordingly, and prepare a “told you so” that eternally upsets doubters.",2023-01-12T18:26:33.000Z,https://twitter.com/Cobratate/status/1613603353665077274
